fieldType,name,productImageUrl,sku,ribbon,price,visible,discountMode,discountValue,cost,digital file,collection,category,color,fieldType
Product,Roses By Van Gogh,1799ca_331eb61bfa77475496f1e06018acf453~mv2.jpg;1799ca_2ffec5a9107f47f0a996423b01e73949~mv2.jpg;1799ca_3ee0ff76d0294beda2d69ab36206b23a~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,Colorful Abstract,1799ca_88c58d725c0d4a618742673822f8bac7~mv2.jpg;1799ca_3de77a7f1f96482597281dbf5fab5834~mv2.jpg;1799ca_934f7d556f934107ad188fb86b244c87~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,Girls Picking Apples,1799ca_773f9ef418b64461a814ae8661d29c07~mv2.jpg;1799ca_19009d7fe83e4a6abc6d2ff89ed2de17~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,Bowl Of Flowers,1799ca_9dc5a31c98844d798cacecd13e705747~mv2.jpg;1799ca_c5e0ffead65042f8b9f70cf596471607~mv2.jpg;1799ca_1e1e473eb509463c8459807bda5cd48e~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,L'art Des Formes,1799ca_9d3eb21ab7964bc9a1abb9821ad1d41d~mv2.jpg;1799ca_3964d3bab8c24045a0398a2599650364~mv2.jpg;1799ca_2598da7c8a9242598d1c5dbb1c3db942~mv2.jpg;1799ca_6e9e206a1b064628952e60b2dd72c9be~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,Brown Vase,1799ca_ab6b03999f96440c9c31b6c8e1a15400~mv2.jpg;1799ca_c38feba938f14fe8ba716fb222a98611~mv2.jpg;1799ca_b597a2819032402b943e688a5fd8326b~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,Manhattan Bridge,1799ca_53d065d5cecf4fc7935c7f78be3ce7aa~mv2.jpg;1799ca_f51082d5ce584475809609388aab24b4~mv2.jpg;1799ca_3a04bd26eff4467789a7e65ccba98502~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,New York City,1799ca_80e946723615434297ddb71b723b09bb~mv2.jpg;1799ca_c27d4d5157f143cdb1d4db7368222da3~mv2.jpg;1799ca_60e9f223df1b40288a9b84f0857f28b5~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,Saviour’s Face,1799ca_2d0f6d9069704fe389affa4c9c7d7541~mv2.jpg;1799ca_cb21ed2f2e574bc3b22dd1d22cf95b05~mv2.jpg;1799ca_ca45424cd8e648ca8925913a7fa9322d~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,One Day At A Time,1799ca_0db262bd42d4464fbf916f5887edad7f~mv2.jpg;1799ca_ad67a30b76a146c6ab6d095b36df2772~mv2.jpg;1799ca_9be4ff9851bf4364a080c695c1f5abd5~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,Odalisque,1799ca_1fdaf5def9e341db9426b41c4c46f332~mv2.jpg;1799ca_d5b48aee4825410fb6f730e4afa82fb6~mv2.jpg;1799ca_602c129cf0b54d54b705cab6ebe6898e~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,The Heart,1799ca_5281d773c92d4a23b0bdc4fa50a38d75~mv2.jpg;1799ca_2a6ff62f248447ef8ba8301e86fc5084~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,Lyonel Feininger,1799ca_b0197937dcbb4f04aeb04fa48cbe9638~mv2.jpg;1799ca_7e0b0f75696f48dfa0346cbad5a4285b~mv2.jpg;1799ca_ebde3099b2d242caa5132f342c6f2fb0~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,Cin Cin,1799ca_8250a6d2245c4d7eb9b490420a867a47~mv2.jpg;1799ca_d12b929fe39b4eb3852651d38b6c9a1b~mv2.jpg;1799ca_71a866e69f0d4d7ba5acd931740f0bd8~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,Colourful Tel Aviv,1799ca_5a3470a4b29d4e88b08238a003cbdf5d~mv2.jpg;1799ca_777d76aa00b84843a990c69654b41908~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,Orange,1799ca_34990595a36b422597937bc6be67e932~mv2.jpg;1799ca_0ea3a65952314f6184ce1af20a72dc8c~mv2.jpg;1799ca_a861ad0a98894f389788b28f18939f9f~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,Choose A Happy Life,1799ca_7abc9acad61645bb8d81f102bca1eb78~mv2.jpg;1799ca_96c66846a50648978d5d6e3e1fa9210f~mv2.jpg;1799ca_be75e4645c1145658dff7ec4bcd723df~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,Art Is Anything,1799ca_9808647e090248babcdb3d1d5365f90f~mv2.jpg;1799ca_cc58986a84254c03918500d07454f563~mv2.jpg;1799ca_a1fc7e35c2334c259b212cd21ef54a55~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,Papiers Découpés - IV,1799ca_032ffdfaf4e14b648905f856dc141271~mv2.jpg;1799ca_d22ff7d2007944a7a6e2069328acd8e8~mv2.jpg;1799ca_e371a4a792d946e989365755934a5419~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,La Grande Galerie II,1799ca_8791e354edb84dfca7cfe4cd40a91e0c~mv2.jpg;1799ca_5995c106828c4738bf57270786498551~mv2.jpg;1799ca_566a27eaec83491aafa153339c7420de~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,La Grande Galerie,1799ca_62344236ab824a0c975fd2b84d54c3b1~mv2.jpg;1799ca_95f8eab97e5c4e88870ad6ff5f66e9c1~mv2.jpg;1799ca_2e041a32918940c2a0a3557f26140043~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,Bergguren & Cie,1799ca_7111dcecffb6476a9f0937760d212578~mv2.jpg;1799ca_f4164a84826b49eb999e1c9ac0c1d9d6~mv2.jpg;1799ca_cc3009401a6f4767947687bd05e692c6~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,Nude Sketch,1799ca_8b4c70d2fab5446fa2e460e10f9157f7~mv2.jpg;1799ca_85bf975cc9f14699988f23623dd9bd24~mv2.jpg;1799ca_bdd70257378f43a9a2eccda35a6f84bd~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,Goldfish,1799ca_b6aaa7e65ed647f58988f3ea59050dc7~mv2.jpg;1799ca_40090d67afa44c0bbb27ab8ee7b7e186~mv2.jpg;1799ca_b7cdd02cea91475aae7d699b473a3b17~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,Blue Nude II,1799ca_5b3529a3aff74ddfa91d65608d90b3de~mv2.jpg;1799ca_de40c6e62983406d9afddf4c3cf0d513~mv2.jpg;1799ca_52ef4d674a444eb9bf47b043ab9f7824~mv2.jpg;1799ca_949494df8aab4f01acac63787ccd4f36~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,Johannes Vermeer,1799ca_8bb1d2c44d4d426eabfba229d36d3261~mv2.jpg;1799ca_4d9a032033814b739153166e1e38116e~mv2.jpg;1799ca_fb91ff8a489049f88a1a78ad4e6f7cdd~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,This Kitchen Is For Dancing,1799ca_be080172b03c4d3194597cb2e47b98c4~mv2.jpg;1799ca_3a9a2f4fb973461c8b7aaac448332e3e~mv2.jpg;1799ca_1114d98d73b442c1b894c94066bd6227~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,Standing Female Nude by Carl Newman,1799ca_a800b61a47544c67992e91ebb9d908d1~mv2.jpg;1799ca_3ff7d53ea53743539f29292dd4ff1010~mv2.jpg;1799ca_78a0da97c6ec435db1da52cb62291262~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,Yellow Ferrari,1799ca_ea959ee8560349a28e3e1f4072850724~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,Gallery No. 50,1799ca_1f5bd67344294f85ac02bb6fb8e7718e~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,Gallery No. 49,1799ca_b73e5e25c6654d7baf0818014562514d~mv2.jpg,,,,FALSE,PERCENT,,,,,,,
Product,Gallery No. 48,1799ca_3133dad2250b460c93867bf8066d54ce~mv2.jpg,,,,FALSE,PERCENT,,,,,,,
Product,Gallery No. 47,1799ca_c87a9d378a214a35ac6589f44dea12c4~mv2.jpg,,,,FALSE,PERCENT,,,,,,,
Product,Gallery No. 46,1799ca_034fa918105b40fc999fd4b53d54cfdd~mv2.jpg,,,,FALSE,PERCENT,,,,,,,
Product,Crowded Beach,1799ca_da54a8752d434c1d9c0189e1bf13340d~mv2.jpg;1799ca_dce772b6aa524547b90d889074d6e5d7~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,Shapes & Designs,1799ca_15a842761a234410a3b5f1af84013c58~mv2.jpg;1799ca_a625965ce3db4e279c6e3f0215b99619~mv2.jpg;1799ca_3c349f70b83a44089c73ee581f3b14a6~mv2.jpg;1799ca_a043db6efa7e4d0d8b65828ba8dc7dc5~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,Deep Blue Wooden Frame,1799ca_3984e08037b04b2eace1efbb941ab8f5~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,Light Purple Wooden Frame,1799ca_ab2a2abac71f4bc296e36bcbccbde632~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,Red Wooden Frame,1799ca_7894dc7c036545438237d4a87b342572~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,Orange Wooden Frame,1799ca_015b1342cc6e4f91b22dc4d78960b51b~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,Green Wooden Frame,1799ca_69637d67867246029bb639f6977159cd~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,Yellow Wooden Frame,1799ca_cae694177b794dfaa4904e848878dd04~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,Gallery No. 45,1799ca_46c6345f3f6546be9622bf444e5c3264~mv2.png,,,,TRUE,PERCENT,,,,,,,
Product,White Wooden Frame,1799ca_402a7a1ab7b748cea0cf61b98f25e0ea~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,Black Wooden Frame,1799ca_2d4b2d2e2db1474ca21a32342b9d7b46~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,Sergio Formas Abstractas,1799ca_075f6e6419434ce3aa54cd4615e4827d~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,Model With A Drink,1799ca_34accdddf68140f4b2486a83ef0724a7~mv2.jpg;1799ca_b34d0358a44c4cd8a6e412c70df2cdbc~mv2.jpg;1799ca_ec162ddc6624454185398f12d64722cd~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,Retro Fiat,1799ca_a189419c385f40b2882da916e9063cd8~mv2.jpg;1799ca_a06fd043eb36479b8a95f4f951f73207~mv2.jpg;1799ca_e51d511e98a84933a4f743bb49981d97~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,Ciao Bella,1799ca_d5d314bfd66f467f85850feb91cf1e41~mv2.jpg;1799ca_7471ac3f56c944ae860cf6eb13b550bd~mv2.jpg;1799ca_156cce31b99b432aad8083602be72f9f~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,Arienzo Beach Club,1799ca_78bf0ac431e04538ab1d365ac42a3459~mv2.jpg;1799ca_646446fefa2846f9b110527e9c31f8fc~mv2.jpg;1799ca_f276ff2714b945da89b34f7102a46165~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,Julie's Flower,1799ca_dc1da061337140aab99d8631a25a4b48~mv2.jpg;1799ca_164915491e444331ab7185be444885f1~mv2.jpg;1799ca_dff46d78a32f43f8977ae3e4d848158b~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,Home Sweet Home,1799ca_d84cf2855017494fb18a6eadf306cbf2~mv2.jpg;1799ca_fb12c4b1f5dd408382f3100d86751d78~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,The Ten Largest No. 5,1799ca_715bd58f5617478fb700bed2bc8e3ec6~mv2.jpg;1799ca_c7401b6b1f22416bb925c98c4f00e008~mv2.jpg;1799ca_fbe938f186f54af4a1bae011d35a7afc~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,Balagan,1799ca_8a986407f30f44feb502012fdd70bdb8~mv2.jpg;1799ca_2c5e106706ae4d848d0427cb12523a2f~mv2.jpg;1799ca_9eb40e32d5e2428da9e8612c8907c8fc~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,Sunny Days,1799ca_99c50fdee9d842b6946864123132afc4~mv2.jpg;1799ca_5103ca6cc8f441f2a19fe3f86a820b19~mv2.png,,,,TRUE,PERCENT,,,,,,,
Product,Clementina Salsa Swirl,1799ca_d363b5b4e0634d3fbffc2d30e21c11e3~mv2.jpg;1799ca_02b101d556324e38b073d64eb9b1b244~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,Clementina Enchanted Forest,1799ca_7574f3f9092046f1878081c0c9cb8238~mv2.jpg;1799ca_c79e6faadf674f14a27f2cb8b90bb063~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,Guillermo Sweet & Suave,1799ca_62c4d6f040d5498196a2f116abb20b57~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,Guillermo Flower Fantasia,1799ca_8a38f9624a68454882f91626afcef4ab~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,Paulina Funky Y Feliz,1799ca_a0292626b3a14f57b3db03a4bfdb5e4f~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,Fantasia Julia,1799ca_7496257175f54d30824bce4393eff02d~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,Josefina Spanish Swirls,1799ca_8a5bd1626b7e49ceabe506f60aa92a4b~mv2.jpg,,,,FALSE,PERCENT,,,,,,,
Product,Tomas Bold & Blue,1799ca_d8db160708d842e492b155903ef7dfad~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,Luis Bold & Blue,1799ca_d36a451cf1e046568b9d7962e5d9fd88~mv2.jpg;1799ca_9318e52964c74cb69207da4021246dab~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,Catallina Autumn Leaves,1799ca_da3718846fef43c1a2d860f54d1b3b4e~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,Julia Maroon Madness,1799ca_0dfa4d1de304446c85d78837739297b9~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,Augusto Rayas Bailarinas,1799ca_e94c12b1511242a3b469bcd02e93b981~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,Isla Sol Y Sombra,1799ca_74390e460a1c4a7194bb59281e4087e3~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,Mariposa Amor Del Color,1799ca_73204cc240b7488ca7099802474ac775~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,Mariposa Sol Y Sombra,1799ca_2e35f05f30d845db9baebb13ae44fcb8~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,Picasso,1799ca_f000d0539b194c7980399ff837891894~mv2.jpg;1799ca_401f502fba1c4c0e9625a9b314f5327c~mv2.jpg;1799ca_62639a8ff4f540b4bb1a768964d8858b~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,Orange Flowers,1799ca_c4be7ffd1d8f4cf18d5748a2939933e7~mv2.jpg;1799ca_91ba2a4da7134c31aee1b300018f97b5~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,L'art du vase,1799ca_a63f8960927444e9ac7859a36cbdd110~mv2.jpg;1799ca_4eedb28d46384da898a54f2dd44c664f~mv2.jpg;1799ca_eda571d439ea44cf81d4764d28c473cf~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,Flamingo Pool Party,1799ca_7ebcd18dc2e849b6824c70670c7f17cf~mv2.jpg;1799ca_24aebfdc3e3f40739e07cfc91d15650b~mv2.jpg;1799ca_391199e62a4b46d2a630152d966141cd~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,The Grand Tour,1799ca_ac209f9c3d3247a890ee31a2308dc6bb~mv2.jpg;1799ca_617f1d50c6134f31b59b22074f8a7e80~mv2.jpg;1799ca_22635c57a02e4aa3b506c1c0031051ab~mv2.jpg;1799ca_438b50fc95104ecb944411663e69412c~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,La Bohéme II,1799ca_160de45bf2d14c2dac9eb68051e51b9a~mv2.jpg;1799ca_f4a72326e180463fab4f81cf97ae0677~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,Gallery No. 44,1799ca_5404ff324d204e17bb92d93bd26bf5d3~mv2.jpg,,,,FALSE,PERCENT,,,,,,,
Product,Gallery No. 43,1799ca_289c818ae0a54c868fb645b716ede1d7~mv2.png,,,,FALSE,PERCENT,,,,,,,
Product,Gallery No. 42,1799ca_0164497192b445bdad96bae3bc01a6e8~mv2.jpg,,,,FALSE,PERCENT,,,,,,,
Product,Blue Marigold,1799ca_f1f0e5b406a649969a23297db303852a~mv2.jpg;1799ca_28112d082ada41328df210115196fd45~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,Gallery No. 41,1799ca_f52b406272774bcdad831f60f6164be2~mv2.png,,,,FALSE,PERCENT,,,,,,,
Product,Gallery No. 40,1799ca_e00d782671d040969af2549a9a0318d9~mv2.png,,,,FALSE,PERCENT,,,,,,,
Product,Gallery No. 39,1799ca_578276ff5f7146da9743523318d85329~mv2.png,,,,FALSE,PERCENT,,,,,,,
Product,Gallery No. 38,1799ca_60275e20c3f14836a4f226f245b99575~mv2.png,,,,FALSE,PERCENT,,,,,,,
Product,Gallery No. 37,1799ca_c5eebb8c4ccd4acd9d06659bb4b81df9~mv2.png,,,,TRUE,PERCENT,,,,,,,
Product,La Bohéme,1799ca_e07714cd9aa84f8384e63fbb455f7ded~mv2.jpg;1799ca_8f7a22320ba146acaf14f21728c3d9a2~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,Green Lines,1799ca_070e314980c14b5d83da7f35cfb6f61f~mv2.jpg;1799ca_68296af99f824e089bf8f0a7c5720737~mv2.jpg;1799ca_7516706248c04e808152f0e4a58508f1~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,Le Vase,1799ca_0e353f5854ea44b08d03e833c52e252a~mv2.jpg;1799ca_7583da7a8c324182b78536584c18cfb7~mv2.jpg;1799ca_8f40f05ffbbf46d3bc60568228bdec1b~mv2.jpg;1799ca_09aa47b0c7e74df8b191ac9ceca01ce3~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,Flock of beautiful Japanese Birds,1799ca_56255d8772754d72a46f8b45c7a898b0~mv2.jpg;1799ca_90b841d4dbe44ebba3e779892503732d~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,The Dance - Red,1799ca_c44c332907d94366bdaaae618b676cc2~mv2.jpg;1799ca_47289e4634784d1aab584eefb80dbd05~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,École de Paris,1799ca_7c44f24c9a094a869a2352bae04c01d5~mv2.jpg;1799ca_9eb702c0d8824cfab44f1b1e136de566~mv2.jpg;1799ca_1346a865cabf45c28d1c63ba480e6695~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,Brown Abstract,1799ca_8d965cf16539444fb6887c089b6fbefb~mv2.jpg;1799ca_581a398b530841d9aabb08297ad9b3e5~mv2.jpg;1799ca_1b2593cfe87846a09e92e1e9de9dc5ad~mv2.jpg;1799ca_91504ff6d2f549cb9cb0853b801b3ecf~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,Love Big,1799ca_36a95f37e0924be2a012587b8ff9492b~mv2.jpg;1799ca_10881c1539ae4125992bd07e033d0b26~mv2.jpg;1799ca_3024b1dd8d88440e8eab25fa94c2c461~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,Oct. 7th,1799ca_72d9365397e444cc890066de58fb9a01~mv2.jpg;1799ca_0923f4d8a4504d23833099e85dff0cf5~mv2.jpg;1799ca_87d2870465c4495d94ba2fedbda601c5~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,Comedians' Handbill,1799ca_305a51b780ce4f989314f77109f4f350~mv2.jpg;1799ca_7ffd4fcc315e49b09b4d4c8dff6fdd2e~mv2.jpg;1799ca_9421e080272749418e9d20863c5037d8~mv2.jpg;1799ca_08e47cd2ad5b4e1ba314d083a67fbfa7~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,Gallery No. 36,1799ca_1f5af6c07c1a485b8308786f2d551e68~mv2.jpg,,,,FALSE,PERCENT,,,,,,,
Product,Gallery No. 35,1799ca_e539c5a3342f42559ef01aad6d4c2094~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,L'homme Abstrait,1799ca_46106e875dbc4aefa309594f98eb39e7~mv2.jpg;1799ca_e86c0cc675054a3bbfe5eda16fd97b0e~mv2.jpg;1799ca_ea57158fe33c4932bbf26f4caf929215~mv2.jpg;1799ca_4586f659a32b47aabbace0fd1c738267~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,Gallery No. 34,1799ca_eef369fbd3254a0ca91652f08e179056~mv2.jpg,,,,FALSE,PERCENT,,,,,,,
Product,Gallery No. 33,1799ca_3f69a2552aae40e19226a86cca9b4226~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,Star Map IIII,1799ca_220f1e5781d743ae926e9c588edde4cc~mv2.jpg;1799ca_2d58a2fbf71045b68f998f97c2e1623a~mv2.jpg;1799ca_ce6ddbfe04d64e1085b80dc47bda9e4f~mv2.jpg,,,,TRUE,PERCENT,,,TRUE,,,,
Product,Star Map III,1799ca_bbb8bb125a8f4342ae6c4045f4933fca~mv2.jpg;1799ca_7346bda420884e759f986709287d77ca~mv2.jpg;1799ca_e58ca70c54374e36a258e0bbc0686f23~mv2.jpg,,,,TRUE,PERCENT,,,TRUE,,,,
Product,Star Map II,1799ca_86c36747f5ab4c09b9c8aa02cda71c4f~mv2.jpg;1799ca_f51e1792d501429f8645d94f8d7f2e03~mv2.jpg;1799ca_c5bec24d81b34d69bea0b2f52b1a8b01~mv2.jpg,,,,TRUE,PERCENT,,,TRUE,,,,
Product,Star Map,1799ca_5c58866f2d61431db8c624c2422643bb~mv2.jpg;1799ca_7f60e079c9ff4d7cadc7cd3aa33655f4~mv2.jpg;1799ca_f0d1b9b9725348d08260a616f6d5f1af~mv2.jpg,,,,TRUE,PERCENT,,,TRUE,,,,
Product,Flowers,1799ca_a038557a53fb41588dc516a25e1683e6~mv2.jpg;1799ca_f7ce3ead27854db2942e9065498ab834~mv2.jpg;1799ca_537bb81476a246568175f26b5acf3bae~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,I can buy myself flowers,1799ca_38605d54978d4745be45cc5e78d5a519~mv2.jpg;1799ca_8973fbb7b6464ae6bcb1f831df85e731~mv2.jpg;1799ca_4ab6b57415d9414f9388cad08897a64b~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,Nordic II,1799ca_5d7d598df7ec4793b75e4c1e414e1f5d~mv2.jpg;1799ca_1fe3b65af4e9431cac7fc5a3c7f60812~mv2.jpg;1799ca_8c041f8ea6dd485e9ee179925773ea7b~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,Nordic I,1799ca_1280cde53e9046118bd734e225b5d7cd~mv2.jpg;1799ca_d16d5df8fb254e02b19c8cf4fb079d1f~mv2.jpg;1799ca_023700f74d3845478a6362be60e6a99a~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,It is what it is,1799ca_72ea1a5b1f684c9fadf256a45ea4b7c9~mv2.jpg;1799ca_aeba1c6113a04e94a7e28c4e0f3fc95f~mv2.jpg;1799ca_60a6fd89818f49248318f381836c8e8c~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,1986,1799ca_4bd9b114bb9c47999fe3b614de0e4f7e~mv2.jpg;1799ca_2f40413543ff4b949bbda763b0460fcc~mv2.jpg;1799ca_3260c157f66f4ca995a7c65cf0f4830e~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,Cheri Cheri Lady,1799ca_d473d31d83314c1e843437b73b5a72f3~mv2.jpg;1799ca_8f1ecd67f5804ee69c70859320e662de~mv2.jpg;1799ca_d2a1196ebeb04bb382094f00805b4753~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,Green High Heels,1799ca_7edda0e2e20b48568a69730be5c0be06~mv2.jpg;1799ca_de1130e989534dd8b64514d5090ab06f~mv2.jpg;1799ca_fb7c0ba05a0647f68c62231d0be8c0ef~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,Blue Face,1799ca_f2f1b3421d7a495d806e596735dae5cb~mv2.jpg;1799ca_f3e12a2a4fbc4d0d89b9162cebd81dc4~mv2.jpg;1799ca_da3f5a51f3b9452e87b5952cc916f53a~mv2.jpg;1799ca_f56556c2f9574614989205ee458333ef~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,The Starry Night,1799ca_e9eb56cfc2834c4c97db8f9963a08005~mv2.png;1799ca_0122721ead8149648f21f6d479c2086b~mv2.jpg;1799ca_6aa0b128d81e43bab11048d7ec2fb528~mv2.png,,,,TRUE,PERCENT,,,,,,,
Product,"Green Wheat Fields, Auvers",1799ca_bfebdec14ea44c2fafb8be0c38b278e5~mv2.png;1799ca_acee96ed1e7d4c6e8b83276aa51b5f43~mv2.png;1799ca_14d417bcb8744c3d9dd98ff03ea3a4e9~mv2.png,,,,TRUE,PERCENT,,,,,,,
Product,Sunflowers,1799ca_4efdf973d4704a248bc04414b13cce4c~mv2.jpg;1799ca_1e8cad63c9144ae68cdf2467276b6a9b~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,Girl In White,1799ca_ac93babe46a94fa08fc75a002834416b~mv2.jpg;1799ca_14a5006091c64034881d4fa3902b2b29~mv2.jpg;1799ca_314ded57c8284486aef7d1294773798c~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,Oranges And Lemons,1799ca_b019df6d9fb9464dba82a942bb4c0240~mv2.png;1799ca_fbe854a07f1a4da8ab614a21c7de1378~mv2.png;1799ca_7344162e7c204b798eb1a41fd559328e~mv2.png,,,,TRUE,PERCENT,,,,,,,
Product,Olive Orchard,1799ca_c4df1ef5cfea41b9a3d65584aba850f9~mv2.png;1799ca_d5ea1aa4132f4b86b72597aaf1b05a8a~mv2.png,,,,TRUE,PERCENT,,,,,,,
Product,Olive Trees With The Alpilles,1799ca_e3558bbf03504789aa7511aeba15e838~mv2.png;1799ca_c9a016543a23474f8b339414bf9ee0ab~mv2.png,,,,TRUE,PERCENT,,,,,,,
Product,Vase with Three Sunflowers,1799ca_7a26aacb96114e549626939dc1000bf5~mv2.jpg;1799ca_7d9d5ace09f64248b6702d3031dabaec~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,Almond Blossom,1799ca_8788bbc4eb28498f85bda22ef35f0ddd~mv2.png;1799ca_a801a268cca14e88999ad190be0d1c5d~mv2.jpg;1799ca_5a8c4878168b444bb202191b806fae7e~mv2.png,,,,TRUE,PERCENT,,,,,,,
Product,Cypresses,1799ca_e0b59964bde74495a9d175532fa74e66~mv2.png;1799ca_fd3a6e222ef24d16bb40d6054ceaaf3b~mv2.jpg;1799ca_bc4dee0f1ec74766b5ed429156696039~mv2.png,,,,TRUE,PERCENT,,,,,,,
Product,Purple French Rose,1799ca_17426bc7d7d5499b9b16abf7d93f6762~mv2.jpg;1799ca_3c4b688894194088a35d75df7b054b1f~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,Sweetbriar Rose,1799ca_ea85a0432cb746d7bb00ea029512dbd6~mv2.jpg;1799ca_e14d6335dcba4a2aac088bc7532cc624~mv2.jpg,,,,FALSE,PERCENT,,,,,,,
